frame_index,time_epoch,src_ip,dst_ip,src_port,dst_port,direction,transaction_id,protocol_id,length,unit_id,function_code,function_base,function_name,is_exception,exception_code,reference_num,quantity,byte_count,value_hex,adu_bytes,tcp_payload_bytes,register_signature
8822,1781798432.3628154,PRIVATE_IP_020,PRIVATE_IP_001,502,52010,response,95,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
8825,1781798432.6339593,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,187,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
8826,1781798432.6399646,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,187,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
8829,1781798432.6431415,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,188,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
8830,1781798432.6479306,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,188,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
8870,1781798433.0552523,PRIVATE_IP_001,PRIVATE_IP_019,47096,502,query,48,0,6,1,3,3,Read Holding Registers,False,,53.0,1.0,,,12,12,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019
8871,1781798433.0553946,PRIVATE_IP_001,PRIVATE_IP_017,41742,502,query,48,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017
8872,1781798433.0554845,PRIVATE_IP_001,PRIVATE_IP_010,60608,502,query,48,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010
8873,1781798433.0555167,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,180,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
8877,1781798433.0584223,PRIVATE_IP_019,PRIVATE_IP_001,502,47096,response,48,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
8882,1781798433.0629942,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,180,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
8884,1781798433.0710807,PRIVATE_IP_017,PRIVATE_IP_001,502,41742,response,48,0,3,1,131,3,Read Holding Registers,True,2.0,,,,REDACTED_PAYLOAD,9,9,
8886,1781798433.0718017,PRIVATE_IP_010,PRIVATE_IP_001,502,60608,response,48,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
8888,1781798433.296576,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,125,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
8889,1781798433.3001792,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,125,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
8891,1781798433.311127,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,126,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
8892,1781798433.3155046,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,126,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
8893,1781798433.3177402,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,127,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
8894,1781798433.3243797,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,127,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
8895,1781798433.3292444,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,128,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
8896,1781798433.3357067,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,169,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
8897,1781798433.335758,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,96,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
8898,1781798433.3359916,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,169,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
8899,1781798433.338311,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,128,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
8900,1781798433.3393269,PRIVATE_IP_018,PRIVATE_IP_001,502,46478,response,169,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
8902,1781798433.339923,PRIVATE_IP_021,PRIVATE_IP_001,502,45716,response,96,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
8904,1781798433.3417406,PRIVATE_IP_019,PRIVATE_IP_001,502,49960,response,169,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
8906,1781798433.3572035,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,96,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
8907,1781798433.357347,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,96,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
8908,1781798433.3594673,PRIVATE_IP_026,PRIVATE_IP_001,502,51880,response,96,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
8910,1781798433.3615866,PRIVATE_IP_020,PRIVATE_IP_001,502,52010,response,96,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
8913,1781798433.6352975,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,189,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
8914,1781798433.6420078,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,189,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
8916,1781798433.6457226,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,190,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
8917,1781798433.655068,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,190,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
8957,1781798434.0552576,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,163,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016
8958,1781798434.056428,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,210,0,6,1,3,3,Read Holding Registers,False,,24.0,1.0,,,12,12,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018
8959,1781798434.0564816,PRIVATE_IP_001,PRIVATE_IP_013,34650,502,query,213,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013
8960,1781798434.056516,PRIVATE_IP_001,PRIVATE_IP_015,49162,502,query,213,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015
8961,1781798434.0565488,PRIVATE_IP_001,PRIVATE_IP_014,39968,502,query,213,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014
8962,1781798434.0565827,PRIVATE_IP_001,PRIVATE_IP_020,41420,502,query,213,0,6,1,3,3,Read Holding Registers,False,,0.0,76.0,,,12,12,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020
8964,1781798434.0566113,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,181,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
8971,1781798434.060562,PRIVATE_IP_018,PRIVATE_IP_001,502,40184,response,210,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
8975,1781798434.0625193,PRIVATE_IP_020,PRIVATE_IP_001,502,41420,response,213,0,155,1,3,3,Read Holding Registers,False,,,,152.0,REDACTED_PAYLOAD,161,161,
8977,1781798434.0629935,PRIVATE_IP_016,PRIVATE_IP_001,502,43888,response,163,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
8979,1781798434.06606,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,181,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
8981,1781798434.0661464,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,164,0,6,1,3,3,Read Holding Registers,False,,215.0,1.0,,,12,12,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016
8982,1781798434.0684454,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,182,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
8983,1781798434.071104,PRIVATE_IP_016,PRIVATE_IP_001,502,43888,response,164,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
8984,1781798434.071718,PRIVATE_IP_015,PRIVATE_IP_001,502,49162,response,213,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
8986,1781798434.0725353,PRIVATE_IP_013,PRIVATE_IP_001,502,34650,response,213,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
8988,1781798434.075473,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,182,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
8989,1781798434.0789855,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,183,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
8990,1781798434.0798705,PRIVATE_IP_014,PRIVATE_IP_001,502,39968,response,213,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
8992,1781798434.085435,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,183,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
8995,1781798434.2956407,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,129,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
8996,1781798434.3023133,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,129,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
8998,1781798434.3112411,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,130,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
8999,1781798434.3155832,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,130,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
9000,1781798434.3211691,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,131,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
9001,1781798434.3243167,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,131,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
9002,1781798434.3308365,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,132,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
9003,1781798434.337389,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,170,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
9004,1781798434.3374681,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,97,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
9005,1781798434.3375018,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,170,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
9006,1781798434.3381262,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,132,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
9007,1781798434.3410826,PRIVATE_IP_018,PRIVATE_IP_001,502,46478,response,170,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9009,1781798434.3420324,PRIVATE_IP_021,PRIVATE_IP_001,502,45716,response,97,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9011,1781798434.3426592,PRIVATE_IP_019,PRIVATE_IP_001,502,49960,response,170,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9013,1781798434.3553736,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,97,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
9014,1781798434.3554149,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,97,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
9015,1781798434.357481,PRIVATE_IP_026,PRIVATE_IP_001,502,51880,response,97,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
9017,1781798434.3606508,PRIVATE_IP_020,PRIVATE_IP_001,502,52010,response,97,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9020,1781798434.6389773,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,191,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
9021,1781798434.6460562,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,191,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
9023,1781798434.6511154,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,192,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
9024,1781798434.6592176,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,192,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
9052,1781798435.0561893,PRIVATE_IP_001,PRIVATE_IP_019,47096,502,query,49,0,6,1,3,3,Read Holding Registers,False,,53.0,1.0,,,12,12,fc3:unit1:reg53:qty1:serverPRIVATE_IP_019
9053,1781798435.056243,PRIVATE_IP_001,PRIVATE_IP_017,41742,502,query,49,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_017
9054,1781798435.0562708,PRIVATE_IP_001,PRIVATE_IP_010,60608,502,query,49,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_010
9055,1781798435.0563016,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,184,0,6,1,3,3,Read Holding Registers,False,,94.0,75.0,,,12,12,fc3:unit1:reg94:qty75:serverPRIVATE_IP_022
9072,1781798435.063632,PRIVATE_IP_019,PRIVATE_IP_001,502,47096,response,49,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
9076,1781798435.0663636,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,184,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
9080,1781798435.0699823,PRIVATE_IP_017,PRIVATE_IP_001,502,41742,response,49,0,3,1,131,3,Read Holding Registers,True,2.0,,,,REDACTED_PAYLOAD,9,9,
9082,1781798435.0742342,PRIVATE_IP_010,PRIVATE_IP_001,502,60608,response,49,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
9084,1781798435.2962859,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,133,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
9085,1781798435.3016,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,133,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
9087,1781798435.3122642,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,134,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
9088,1781798435.3175576,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,134,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
9089,1781798435.3254845,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,135,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
9090,1781798435.3331225,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,135,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
9091,1781798435.3356824,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,171,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
9092,1781798435.3362696,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,136,0,6,1,3,3,Read Holding Registers,False,,101.0,33.0,,,12,12,fc3:unit1:reg101:qty33:serverPRIVATE_IP_016
9093,1781798435.336312,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,98,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
9094,1781798435.3363373,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,171,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
9095,1781798435.342756,PRIVATE_IP_019,PRIVATE_IP_001,502,49960,response,171,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9097,1781798435.3428924,PRIVATE_IP_018,PRIVATE_IP_001,502,46478,response,171,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9099,1781798435.3429694,PRIVATE_IP_021,PRIVATE_IP_001,502,45716,response,98,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9101,1781798435.3430846,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,136,0,69,1,3,3,Read Holding Registers,False,,,,66.0,REDACTED_PAYLOAD,75,75,
9102,1781798435.3587618,PRIVATE_IP_001,PRIVATE_IP_026,51880,502,query,98,0,6,1,4,4,Read Input Registers,False,,0.0,30.0,,,12,12,fc4:unit1:reg0:qty30:serverPRIVATE_IP_026
9103,1781798435.3588595,PRIVATE_IP_001,PRIVATE_IP_020,52010,502,query,98,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020
9104,1781798435.3613076,PRIVATE_IP_026,PRIVATE_IP_001,502,51880,response,98,0,63,1,4,4,Read Input Registers,False,,,,60.0,REDACTED_PAYLOAD,69,69,
9106,1781798435.364714,PRIVATE_IP_020,PRIVATE_IP_001,502,52010,response,98,0,203,1,3,3,Read Holding Registers,False,,,,200.0,REDACTED_PAYLOAD,209,209,
9111,1781798435.6364176,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,193,0,6,1,3,3,Read Holding Registers,False,,0.0,86.0,,,12,12,fc3:unit1:reg0:qty86:serverPRIVATE_IP_022
9112,1781798435.6419427,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,193,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
9114,1781798435.6454306,PRIVATE_IP_001,PRIVATE_IP_022,60550,502,query,194,0,6,1,3,3,Read Holding Registers,False,,94.0,86.0,,,12,12,fc3:unit1:reg94:qty86:serverPRIVATE_IP_022
9115,1781798435.6519773,PRIVATE_IP_022,PRIVATE_IP_001,502,60550,response,194,0,175,1,3,3,Read Holding Registers,False,,,,172.0,REDACTED_PAYLOAD,181,181,
9153,1781798436.0567472,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,165,0,6,1,3,3,Read Holding Registers,False,,1.0,1.0,,,12,12,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016
9154,1781798436.0567892,PRIVATE_IP_001,PRIVATE_IP_018,40184,502,query,211,0,6,1,3,3,Read Holding Registers,False,,24.0,1.0,,,12,12,fc3:unit1:reg24:qty1:serverPRIVATE_IP_018
9155,1781798436.0568204,PRIVATE_IP_001,PRIVATE_IP_013,34650,502,query,214,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013
9156,1781798436.0568461,PRIVATE_IP_001,PRIVATE_IP_015,49162,502,query,214,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_015
9157,1781798436.0568938,PRIVATE_IP_001,PRIVATE_IP_014,39968,502,query,214,0,6,1,3,3,Read Holding Registers,False,,0.0,22.0,,,12,12,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014
9158,1781798436.056924,PRIVATE_IP_001,PRIVATE_IP_020,41420,502,query,214,0,6,1,3,3,Read Holding Registers,False,,0.0,76.0,,,12,12,fc3:unit1:reg0:qty76:serverPRIVATE_IP_020
9159,1781798436.0569487,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,185,0,6,1,3,3,Read Holding Registers,False,,0.0,75.0,,,12,12,fc3:unit1:reg0:qty75:serverPRIVATE_IP_022
9165,1781798436.0594199,PRIVATE_IP_018,PRIVATE_IP_001,502,40184,response,211,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
9167,1781798436.0613544,PRIVATE_IP_020,PRIVATE_IP_001,502,41420,response,214,0,155,1,3,3,Read Holding Registers,False,,,,152.0,REDACTED_PAYLOAD,161,161,
9171,1781798436.0639615,PRIVATE_IP_016,PRIVATE_IP_001,502,43888,response,165,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
9173,1781798436.0666845,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,185,0,153,1,3,3,Read Holding Registers,False,,,,150.0,REDACTED_PAYLOAD,159,159,
9175,1781798436.067196,PRIVATE_IP_001,PRIVATE_IP_016,43888,502,query,166,0,6,1,3,3,Read Holding Registers,False,,215.0,1.0,,,12,12,fc3:unit1:reg215:qty1:serverPRIVATE_IP_016
9176,1781798436.0681164,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,186,0,6,1,3,3,Read Holding Registers,False,,3.0,1.0,,,12,12,fc3:unit1:reg3:qty1:serverPRIVATE_IP_022
9177,1781798436.07107,PRIVATE_IP_016,PRIVATE_IP_001,502,43888,response,166,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
9178,1781798436.0716202,PRIVATE_IP_015,PRIVATE_IP_001,502,49162,response,214,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
9180,1781798436.0723815,PRIVATE_IP_013,PRIVATE_IP_001,502,34650,response,214,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
9182,1781798436.0761256,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,186,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
9183,1781798436.0775456,PRIVATE_IP_014,PRIVATE_IP_001,502,39968,response,214,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
9185,1781798436.078109,PRIVATE_IP_001,PRIVATE_IP_022,60586,502,query,187,0,6,1,3,3,Read Holding Registers,False,,97.0,1.0,,,12,12,fc3:unit1:reg97:qty1:serverPRIVATE_IP_022
9186,1781798436.0865736,PRIVATE_IP_022,PRIVATE_IP_001,502,60586,response,187,0,5,1,3,3,Read Holding Registers,False,,,,2.0,REDACTED_PAYLOAD,11,11,
9193,1781798436.2975721,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,137,0,6,1,3,3,Read Holding Registers,False,,300.0,22.0,,,12,12,fc3:unit1:reg300:qty22:serverPRIVATE_IP_016
9194,1781798436.3043249,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,137,0,47,1,3,3,Read Holding Registers,False,,,,44.0,REDACTED_PAYLOAD,53,53,
9196,1781798436.3152921,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,138,0,6,1,3,3,Read Holding Registers,False,,1.0,124.0,,,12,12,fc3:unit1:reg1:qty124:serverPRIVATE_IP_016
9197,1781798436.321628,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,138,0,251,1,3,3,Read Holding Registers,False,,,,248.0,REDACTED_PAYLOAD,257,257,
9198,1781798436.3258688,PRIVATE_IP_001,PRIVATE_IP_016,35554,502,query,139,0,6,1,3,3,Read Holding Registers,False,,125.0,88.0,,,12,12,fc3:unit1:reg125:qty88:serverPRIVATE_IP_016
9199,1781798436.333701,PRIVATE_IP_016,PRIVATE_IP_001,502,35554,response,139,0,179,1,3,3,Read Holding Registers,False,,,,176.0,REDACTED_PAYLOAD,185,185,
9200,1781798436.335205,PRIVATE_IP_001,PRIVATE_IP_018,46478,502,query,172,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018
9201,1781798436.336817,PRIVATE_IP_001,PRIVATE_IP_021,45716,502,query,99,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_021
9202,1781798436.336868,PRIVATE_IP_001,PRIVATE_IP_019,49960,502,query,172,0,6,1,3,3,Read Holding Registers,False,,0.0,100.0,,,12,12,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019
